trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,561,1519674,0.0-12.0-3.79,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They wanted some potatoes.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,562,1522225,0.0-12.0-4.79,,,,,,null,null,stimuli/FAS_K7M-BKBR-05-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,563,1523056,0.0-12.0-5.79,,,,,,829,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They wanted some potatoes.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,78,KK,j,BKB,They wanted some potatoes.,stimuli/FAS_K9M-BKBR-05-14.wav,stimuli/FAS_K7M-BKBR-05-14.wav
html-keyboard-response,564,1524074,0.0-12.0-0.80,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,565,1524594,0.0-12.0-1.80,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The little boy left home.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,566,1526908,0.0-12.0-2.80,,,,,,null,null,stimuli/FAS_J1M-HINT-04-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,567,1527414,0.0-12.0-3.80,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The little boy left home.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,568,1528866,0.0-12.0-4.80,,,,,,null,null,stimuli/FAS_E5M-HINT-04-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,569,1529789,0.0-12.0-5.80,,,,,,921,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The little boy left home.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,123,EJ,f,HINT,The little boy left home.,stimuli/FAS_J1M-HINT-04-01.wav,stimuli/FAS_E5M-HINT-04-01.wav
html-keyboard-response,570,1530793,0.0-12.0-0.81,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,571,1531315,0.0-12.0-1.81,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>He cut his finger.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,572,1532586,0.0-12.0-2.81,,,,,,null,null,stimuli/FAS_E5M-BKBR-02-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,573,1533094,0.0-12.0-3.81,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>He cut his finger.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,574,1534267,0.0-12.0-4.81,,,,,,null,null,stimuli/FAS_E1M-BKBR-02-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,575,1534727,0.0-12.0-5.81,,,,,,458,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>He cut his finger.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,21,EE,j,BKB,He cut his finger.,stimuli/FAS_E5M-BKBR-02-05.wav,stimuli/FAS_E1M-BKBR-02-05.wav
html-keyboard-response,576,1535730,0.0-12.0-0.82,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,577,1536253,0.0-12.0-1.82,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The train had a bad accident.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,578,1538467,0.0-12.0-2.82,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,579,1538974,0.0-12.0-3.82,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The train had a bad accident.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,580,1540867,0.0-12.0-4.82,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,581,1541815,0.0-12.0-5.82,,,,,,947,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The train had a bad accident.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,68,JJ,j,BKB,The train had a bad accident.,stimuli/FAS_J1M-BKBR-05-04.wav,stimuli/FAS_J2M-BKBR-05-04.wav
html-keyboard-response,582,1542833,0.0-12.0-0.83,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,583,1543354,0.0-12.0-1.83,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Sugar is very sweet.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,584,1545327,0.0-12.0-2.83,,,,,,null,null,stimuli/FAS_J1M-HINT-07-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,585,1545833,0.0-12.0-3.83,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Sugar is very sweet.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,586,1547386,0.0-12.0-4.83,,,,,,null,null,stimuli/FAS_M6M-HINT-07-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,587,1547858,0.0-12.0-5.83,,,,,,470,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Sugar is very sweet.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,156,MJ,f,HINT,Sugar is very sweet.,stimuli/FAS_J1M-HINT-07-04.wav,stimuli/FAS_M6M-HINT-07-04.wav
html-keyboard-response,588,1548873,0.0-12.0-0.84,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,589,1549394,0.0-12.0-1.84,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The matches are on the shelf.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,590,1551826,0.0-12.0-2.84,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,591,1552333,0.0-12.0-3.84,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The matches are on the shelf.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,592,1553986,0.0-12.0-4.84,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,593,1554490,0.0-12.0-5.84,,,,,,502,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The matches are on the shelf.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,66,JJ,j,BKB,The matches are on the shelf.,stimuli/FAS_J1M-BKBR-05-02.wav,stimuli/FAS_J2M-BKBR-05-02.wav
html-keyboard-response,594,1555504,0.0-12.0-0.85,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,595,1556013,0.0-12.0-1.85,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The sharp knife was dangerous.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,596,1557947,0.0-12.0-2.85,,,,,,null,null,stimuli/FAS_M6M-HINT-09-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,597,1558459,0.0-12.0-3.85,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The sharp knife was dangerous.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,598,1560646,0.0-12.0-4.85,,,,,,null,null,stimuli/FAS_K9M-HINT-09-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,599,1561162,0.0-12.0-5.85,,,,,,514,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The sharp knife was dangerous.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,175,MK,f,HINT,The sharp knife was dangerous.,stimuli/FAS_M6M-HINT-09-03.wav,stimuli/FAS_K9M-HINT-09-03.wav
html-keyboard-response,600,1562174,0.0-12.0-0.86,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,601,1562693,0.0-12.0-1.86,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A fire truck is coming.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,602,1564406,0.0-12.0-2.86,,,,,,null,null,stimuli/FAS_J2M-HINT-07-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,603,1564914,0.0-12.0-3.86,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A fire truck is coming.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,604,1566707,0.0-12.0-4.86,,,,,,null,null,stimuli/FAS_M6M-HINT-07-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,605,1567219,0.0-12.0-5.86,,,,,,510,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A fire truck is coming.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,158,MJ,f,HINT,A fire truck is coming.,stimuli/FAS_J2M-HINT-07-06.wav,stimuli/FAS_M6M-HINT-07-06.wav
html-keyboard-response,606,1568233,0.0-12.0-0.87,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,607,1568753,0.0-12.0-1.87,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They finished dinner on time.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,608,1570287,0.0-12.0-2.87,,,,,,null,null,stimuli/FAS_J2M-HINT-04-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,609,1570794,0.0-12.0-3.87,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They finished dinner on time.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,610,1572507,0.0-12.0-4.87,,,,,,null,null,stimuli/FAS_E5M-HINT-04-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,611,1573850,0.0-12.0-5.87,,,,,,1341,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They finished dinner on time.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,127,EJ,f,HINT,They finished dinner on time.,stimuli/FAS_J2M-HINT-04-05.wav,stimuli/FAS_E5M-HINT-04-05.wav
html-keyboard-response,612,1574854,0.0-12.0-0.88,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,613,1575374,0.0-12.0-1.88,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They're running past the house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,614,1577107,0.0-12.0-2.88,,,,,,null,null,stimuli/FAS_M6M-HINT-07-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,615,1577614,0.0-12.0-3.88,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They're running past the house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,616,1579627,0.0-12.0-4.88,,,,,,null,null,stimuli/FAS_J1M-HINT-07-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,617,1581784,0.0-12.0-5.88,,,,,,2155,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They're running past the house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,154,MJ,f,HINT,They're running past the house.,stimuli/FAS_M6M-HINT-07-02.wav,stimuli/FAS_J1M-HINT-07-02.wav
html-keyboard-response,618,1582794,0.0-12.0-0.89,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,619,1583314,0.0-12.0-1.89,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The kitchen clock was wrong.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,620,1584967,0.0-12.0-2.89,,,,,,null,null,stimuli/FAS_J2M-HINT-04-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,621,1585474,0.0-12.0-3.89,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The kitchen clock was wrong.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,622,1587125,0.0-12.0-4.89,,,,,,null,null,stimuli/FAS_E5M-HINT-04-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,623,1588731,0.0-12.0-5.89,,,,,,1604,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The kitchen clock was wrong.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,125,EJ,f,HINT,The kitchen clock was wrong.,stimuli/FAS_J2M-HINT-04-03.wav,stimuli/FAS_E5M-HINT-04-03.wav
html-keyboard-response,624,1589744,0.0-12.0-0.90,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,625,1590254,0.0-12.0-1.90,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Her sister stayed for lunch.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
