trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,325,504253,0.0-12.0-1.40,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>that</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,326,504793,0.0-12.0-2.40,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-03-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,327,505301,0.0-12.0-3.40,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>that</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,328,505952,0.0-12.0-4.40,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-03-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,329,506652,0.0-12.0-5.40,,,,,,699,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>that</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,132,EK,f,PBK,that,stimuli/word/FAS_E1M-PBKW-03-07.wav,stimuli/word/FAS_K7M-PBKW-03-07.wav
html-keyboard-response,330,507667,0.0-12.0-0.41,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,331,508181,0.0-12.0-1.41,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>white</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,332,508872,0.0-12.0-2.41,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-25.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,333,509382,0.0-12.0-3.41,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>white</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,334,510072,0.0-12.0-4.41,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-25.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,335,511115,0.0-12.0-5.41,,,,,,1043,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>white</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,175,MK,f,LNT,white,stimuli/word/FAS_K9M-LNTW-02-25.wav,stimuli/word/FAS_M6M-LNTW-02-25.wav
html-keyboard-response,336,512121,0.0-12.0-0.42,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,337,512624,0.0-12.0-1.42,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>me</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,338,513172,0.0-12.0-2.42,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,339,513675,0.0-12.0-3.42,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>me</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,340,514453,0.0-12.0-4.42,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,341,514813,0.0-12.0-5.42,,,,,,360,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>me</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,38,MM,j,PBK,me,stimuli/word/FAS_M1M-PBKW-01-38.wav,stimuli/word/FAS_M6M-PBKW-01-38.wav
html-keyboard-response,342,515827,0.0-12.0-0.43,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,343,516330,0.0-12.0-1.43,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fair</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,344,517092,0.0-12.0-2.43,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-37.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,345,517597,0.0-12.0-3.43,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fair</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,346,518412,0.0-12.0-4.43,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-37.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,347,519164,0.0-12.0-5.43,,,,,,752,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fair</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,87,KK,j,PBK,fair,stimuli/word/FAS_K7M-PBKW-02-37.wav,stimuli/word/FAS_K9M-PBKW-02-37.wav
html-keyboard-response,348,520166,0.0-12.0-0.44,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,349,520670,0.0-12.0-1.44,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hi</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,350,521252,0.0-12.0-2.44,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-01-33.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,351,521760,0.0-12.0-3.44,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hi</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,352,522472,0.0-12.0-4.44,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-33.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,353,523665,0.0-12.0-5.44,,,,,,1192,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hi</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,133,EK,f,LNT,hi,stimuli/word/FAS_K9M-LNTW-01-33.wav,stimuli/word/FAS_E1M-LNTW-01-33.wav
html-keyboard-response,354,524681,0.0-12.0-0.45,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,355,525196,0.0-12.0-1.45,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>room</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,356,525792,0.0-12.0-2.45,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-03-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,357,526303,0.0-12.0-3.45,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>room</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,358,526872,0.0-12.0-4.45,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-03-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,359,527947,0.0-12.0-5.45,,,,,,1074,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>room</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,124,EJ,f,PBK,room,stimuli/word/FAS_J1M-PBKW-03-05.wav,stimuli/word/FAS_E5M-PBKW-03-05.wav
html-keyboard-response,360,528960,0.0-12.0-0.46,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,361,529476,0.0-12.0-1.46,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>old</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,362,530072,0.0-12.0-2.46,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,363,530585,0.0-12.0-3.46,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>old</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,364,531314,0.0-12.0-4.46,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,365,531960,0.0-12.0-5.46,,,,,,646,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>old</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,112,EM,f,LNT,old,stimuli/word/FAS_E5M-LNTW-01-12.wav,stimuli/word/FAS_M6M-LNTW-01-12.wav
html-keyboard-response,366,532961,0.0-12.0-0.47,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,367,533474,0.0-12.0-1.47,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>cook</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,368,534012,0.0-12.0-2.47,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,369,534514,0.0-12.0-3.47,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>cook</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,370,535092,0.0-12.0-4.47,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,371,536069,0.0-12.0-5.47,,,,,,976,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>cook</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,147,MJ,f,LNT,cook,stimuli/word/FAS_M1M-LNTW-01-47.wav,stimuli/word/FAS_J1M-LNTW-01-47.wav
html-keyboard-response,372,537078,0.0-12.0-0.48,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,373,537582,0.0-12.0-1.48,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hit</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,374,538132,0.0-12.0-2.48,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-45.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,375,538635,0.0-12.0-3.48,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hit</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,376,539253,0.0-12.0-4.48,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-45.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,377,539899,0.0-12.0-5.48,,,,,,645,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hit</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,45,MM,j,PBK,hit,stimuli/word/FAS_M1M-PBKW-01-45.wav,stimuli/word/FAS_M6M-PBKW-01-45.wav
html-keyboard-response,378,540902,0.0-12.0-0.49,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,379,541406,0.0-12.0-1.49,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>race</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,380,542252,0.0-12.0-2.49,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-34.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,381,542763,0.0-12.0-3.49,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>race</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,382,543432,0.0-12.0-4.49,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-34.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,383,547703,0.0-12.0-5.49,,,,,,4270,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>race</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,84,KK,j,PBK,race,stimuli/word/FAS_K7M-PBKW-02-34.wav,stimuli/word/FAS_K9M-PBKW-02-34.wav
html-keyboard-response,384,548717,0.0-12.0-0.50,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,385,549220,0.0-12.0-1.50,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>meat</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,386,549812,0.0-12.0-2.50,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-50.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,387,550316,0.0-12.0-3.50,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>meat</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,388,550892,0.0-12.0-4.50,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-01-50.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,389,553034,0.0-12.0-5.50,,,,,,2142,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>meat</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,150,MJ,f,LNT,meat,stimuli/word/FAS_M1M-LNTW-01-50.wav,stimuli/word/FAS_J2M-LNTW-01-50.wav
html-keyboard-response,390,554044,0.0-12.0-0.51,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,391,554551,0.0-12.0-1.51,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>friend</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,392,555412,0.0-12.0-2.51,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,393,555927,0.0-12.0-3.51,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>friend</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,394,556733,0.0-12.0-4.51,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,395,558149,0.0-12.0-5.51,,,,,,1416,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>friend</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,167,MK,f,LNT,friend,stimuli/word/FAS_M1M-LNTW-02-17.wav,stimuli/word/FAS_K9M-LNTW-02-17.wav
